127.0.0.1 - - [09/Apr/2018:12:53:37 +0530] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:13:04 +0530] "GET /papi-front/view/home.html HTTP/1.1" 200 1300
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:13:04 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:13:04 +0530] "GET /papi-front/css/home.css HTTP/1.1" 200 282
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:21:34 +0530] "GET /papi-front/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:21:34 +0530] "GET /papi-front/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:21:34 +0530] "GET /papi-front/css/side-menu.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:21:34 +0530] "GET /papi-front/view/common/side_menu.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:21:34 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:22:42 +0530] "GET /papi-front/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:22:42 +0530] "GET /papi-front/css/side-menu.css HTTP/1.1" 200 2638
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:22:42 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:24:43 +0530] "GET /papi-front/view/chatScreen.html HTTP/1.1" 200 3301
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:24:44 +0530] "GET /papi-front/view/group_registration.html HTTP/1.1" 200 1035
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:24:44 +0530] "GET /papi-front/view/groupView.html HTTP/1.1" 200 1624
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:25:09 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:25:09 +0530] "GET /papi-front/css/side-menu.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:25:56 +0530] "GET /papi-front/view/scheduler.html HTTP/1.1" 200 3284
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:25:56 +0530] "GET /papi-front/view/feedBackListView.html HTTP/1.1" 200 1416
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:25:56 +0530] "GET /papi-front/view/scheduleCalender.html HTTP/1.1" 200 953
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:25:56 +0530] "GET /images/btightyellow.jpg HTTP/1.1" 404 1101
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:25:56 +0530] "GET /papi-front/css/semantic.min.css HTTP/1.1" 200 522038
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:25:57 +0530] "GET /papi-front/css/themes/default/assets/fonts/icons.woff2 HTTP/1.1" 404 1152
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:25:57 +0530] "GET /papi-front/css/themes/default/assets/fonts/icons.woff HTTP/1.1" 404 1151
0:0:0:0:0:0:0:1 - - [09/Apr/2018:17:25:57 +0530] "GET /papi-front/css/themes/default/assets/fonts/icons.ttf HTTP/1.1" 404 1150
