127.0.0.1 - - [16/Apr/2018:20:24:44 +0530] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:51:32 +0530] "GET /papi-front/js/utility.js HTTP/1.1" 200 8433
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:51:32 +0530] "GET /papi-front/images/image1.jpg HTTP/1.1" 200 269302
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:51:33 +0530] "GET /papi-front/images/btightyellow.jpg HTTP/1.1" 200 103689
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:51:33 +0530] "GET /papi-front/view/common/side_menu.html HTTP/1.1" 200 3033
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:51:33 +0530] "GET /papi-front/view/home.html HTTP/1.1" 200 4949
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:51:33 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:51:33 +0530] "GET /papi-front/css/home.css HTTP/1.1" 200 416
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:51:33 +0530] "GET /papi-front/images/swirl.jpg HTTP/1.1" 200 117168
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:51:35 +0530] "GET /papi-front/view/group_registration.html HTTP/1.1" 200 1063
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:51:35 +0530] "GET /papi-front/view/groupView.html HTTP/1.1" 200 2164
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:51:35 +0530] "GET /papi/group/getGroupList HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:51:41 +0530] "POST /papi/group/addGroup HTTP/1.1" 200 76
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:52:59 +0530] "GET /papi-front/index.html? HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:52:59 +0530] "GET /papi-front/js/utility.js HTTP/1.1" 200 8453
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:52:59 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:53:01 +0530] "GET /papi-front/view/groupView.html HTTP/1.1" 200 2160
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:53:01 +0530] "GET /papi/group/getGroupList HTTP/1.1" 200 411
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:53:05 +0530] "GET /papi/group/getGroupList HTTP/1.1" 200 411
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:53:08 +0530] "POST /papi/group/addGroup HTTP/1.1" 200 68
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:53:12 +0530] "POST /papi/group/addGroup HTTP/1.1" 200 73
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:53:20 +0530] "GET /papi/group/getGroupList HTTP/1.1" 200 532
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:53:51 +0530] "GET /papi-front/index.html? HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:53:51 +0530] "GET /papi-front/js/utility.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:53:51 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:53:53 +0530] "GET /papi-front/index.html? HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:53:54 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:53:55 +0530] "GET /papi-front/view/groupView.html HTTP/1.1" 200 2160
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:54:30 +0530] "GET /papi-front/index.html? HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:54:30 +0530] "GET /papi-front/js/utility.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:54:30 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:54:32 +0530] "GET /papi-front/view/groupView.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:55:51 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:56:08 +0530] "GET /papi-front HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:56:08 +0530] "GET /papi-front/ HTTP/1.1" 200 463
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:56:08 +0530] "GET /papi-front/css/login.css HTTP/1.1" 200 2601
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:56:32 +0530] "GET /papi-front/js/utility.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:56:32 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:56:34 +0530] "GET /papi-front/view/groupView.html HTTP/1.1" 200 2162
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:56:34 +0530] "GET /papi/group/getGroupList HTTP/1.1" 200 532
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:57:09 +0530] "GET /papi-front/index.html? HTTP/1.1" 200 2969
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:57:09 +0530] "GET /papi-front/css/main.css HTTP/1.1" 200 3567
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:57:09 +0530] "GET /papi-front/css/scheduler.css HTTP/1.1" 200 3988
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:57:09 +0530] "GET /papi-front/css/side-menu.css HTTP/1.1" 200 2732
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:57:09 +0530] "GET /papi-front/css/forms.css HTTP/1.1" 200 2284
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:57:09 +0530] "GET /papi-front/js/base.js HTTP/1.1" 200 663
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:57:09 +0530] "GET /papi-front/js/utility.js HTTP/1.1" 200 8453
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:57:09 +0530] "GET /papi-front/images/image1.jpg HTTP/1.1" 200 269302
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:57:09 +0530] "GET /papi-front/images/btightyellow.jpg HTTP/1.1" 200 103689
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:57:09 +0530] "GET /papi-front/view/common/side_menu.html HTTP/1.1" 200 3033
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:57:09 +0530] "GET /papi-front/view/home.html HTTP/1.1" 200 4949
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:57:09 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:57:09 +0530] "GET /papi-front/css/home.css HTTP/1.1" 200 416
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:57:09 +0530] "GET /papi-front/images/swirl.jpg HTTP/1.1" 200 117168
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:57:11 +0530] "GET /papi-front/view/group_registration.html HTTP/1.1" 200 1063
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:57:11 +0530] "GET /papi-front/view/groupView.html HTTP/1.1" 200 2162
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:57:11 +0530] "GET /papi/group/getGroupList HTTP/1.1" 200 532
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:58:23 +0530] "GET /papi-front/index.html? HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:58:23 +0530] "GET /papi-front/css/forms.css HTTP/1.1" 200 2283
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:58:23 +0530] "GET /papi-front/js/utility.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:58:23 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:58:26 +0530] "GET /papi-front/view/groupView.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:58:26 +0530] "GET /papi/group/getGroupList HTTP/1.1" 200 532
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:59:37 +0530] "GET /papi-front/index.html? HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:59:37 +0530] "GET /papi-front/css/forms.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:59:37 +0530] "GET /papi-front/js/utility.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Apr/2018:20:59:37 +0530] "GET /css/side-menu.css HTTP/1.1" 404 1095
